block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
427;BSM_original_nocompil;;15.32621383667;0.50499999523163;;;;;;;;
400;BSM_original_nocompil;;5.1593189239502;0.16999997198582;;;;;;;;
452;BSM_original_nocompil;;3.1866383552551;0.10499998927116;;;;;;;;
455;BSM_original_nocompil;;2.8831486701965;0.094999983906746;;;;;;;;
446;BSM_original_nocompil;;2.5796594619751;0.084999985992908;;;;;;;;
449;BSM_original_nocompil;;2.4279148578644;0.079999998211861;;;;;;;;
261;BSM_original_nocompil;;1.9726809263229;0.064999997615814;;;;;;;;
407;BSM_original_nocompil;;1.9726808071136;0.064999990165234;;;;;;;;
259;BSM_original_nocompil;;1.8209362030029;0.059999998658895;;;;;;;;
64;BSM_original_nocompil;;1.5174467563629;0.049999993294477;;;;;;;;
338;BSM_original_nocompil;;1.3657021522522;0.044999998062849;;;;;;;;
254;BSM_original_nocompil;;1.3657021522522;0.044999998062849;;;;;;;;
426;BSM_original_nocompil;;1.0622127056122;0.034999996423721;;;;;;;;
62;BSM_original_nocompil;;1.0622127056122;0.034999996423721;;;;;;;;
450;BSM_original_nocompil;;0.91046810150146;0.029999999329448;;;;;;;;
339;BSM_original_nocompil;;0.75872337818146;0.024999996647239;;;;;;;;
208;BSM_original_nocompil;;0.75872337818146;0.024999996647239;;;;;;;;
205;BSM_original_nocompil;;0.75872337818146;0.024999996647239;;;;;;;;
255;BSM_original_nocompil;;0.75872337818146;0.024999996647239;;;;;;;;
398;BSM_original_nocompil;;0.60697871446609;0.019999999552965;;;;;;;;
260;BSM_original_nocompil;;0.60697871446609;0.019999999552965;;;;;;;;
444;BSM_original_nocompil;;0.60697871446609;0.019999999552965;;;;;;;;
341;BSM_original_nocompil;;0.45523405075073;0.014999999664724;;;;;;;;
207;BSM_original_nocompil;;0.45523405075073;0.014999999664724;;;;;;;;
401;BSM_original_nocompil;;0.45523405075073;0.014999999664724;;;;;;;;
250;BSM_original_nocompil;;0.45523405075073;0.014999999664724;;;;;;;;
403;BSM_original_nocompil;;0.45523405075073;0.014999999664724;;;;;;;;
404;BSM_original_nocompil;;0.45523405075073;0.014999999664724;;;;;;;;
406;BSM_original_nocompil;;0.45523405075073;0.014999999664724;;;;;;;;
448;BSM_original_nocompil;;0.30348935723305;0.0099999997764826;;;;;;;;
428;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;;;;;;;;
393;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;;;;;;;;
342;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;;;;;;;;
340;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;;;;;;;;
248;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;;;;;;;;
252;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;;;;;;;;
256;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;;;;;;;;
399;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;;;;;;;;
61;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;;;;;;;;
447;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;;;;;;;;
453;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;;;;;;;;
63;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;;;;;;;;
454;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;;;;;;;;
