block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
427;BSM_original_nocompil;;15.32621383667;0.50499999523163;0.50499999523163;0.50499999523163;0.50499999523163;0;0;1;;
400;BSM_original_nocompil;;5.1593189239502;0.16999997198582;0.16999998688698;0.16999998688698;0.16999998688698;0;0;1;;
452;BSM_original_nocompil;;3.1866383552551;0.10499998927116;0.10499998927116;0.10499998927116;0.10499998927116;0;0;1;;
455;BSM_original_nocompil;;2.8831486701965;0.094999983906746;0.094999983906746;0.094999983906746;0.094999983906746;0;0;1;;
446;BSM_original_nocompil;;2.5796594619751;0.084999985992908;0.084999993443489;0.084999993443489;0.084999993443489;0;0;1;;
449;BSM_original_nocompil;;2.4279148578644;0.079999998211861;0.07999999076128;0.07999999076128;0.07999999076128;0;0;1;;
261;BSM_original_nocompil;;1.9726809263229;0.064999997615814;0.064999997615814;0.064999997615814;0.064999997615814;0;0;1;;
407;BSM_original_nocompil;;1.9726808071136;0.064999990165234;0.064999990165234;0.064999990165234;0.064999990165234;0;0;1;;
259;BSM_original_nocompil;;1.8209362030029;0.059999998658895;0.059999994933605;0.059999994933605;0.059999994933605;0;0;1;;
64;BSM_original_nocompil;;1.5174467563629;0.049999993294477;0.049999997019768;0.049999997019768;0.049999997019768;0;0;1;;
338;BSM_original_nocompil;;1.3657021522522;0.044999998062849;0.044999998062849;0.044999998062849;0.044999998062849;0;0;1;;
254;BSM_original_nocompil;;1.3657021522522;0.044999998062849;0.044999998062849;0.044999998062849;0.044999998062849;0;0;1;;
426;BSM_original_nocompil;;1.0622127056122;0.034999996423721;0.034999996423721;0.034999996423721;0.034999996423721;0;0;1;;
62;BSM_original_nocompil;;1.0622127056122;0.034999996423721;0.034999996423721;0.034999996423721;0.034999996423721;0;0;1;;
450;BSM_original_nocompil;;0.91046810150146;0.029999999329448;0.029999997466803;0.029999997466803;0.029999997466803;0;0;1;;
339;BSM_original_nocompil;;0.75872337818146;0.024999996647239;0.024999998509884;0.024999998509884;0.024999998509884;0;0;1;;
208;BSM_original_nocompil;;0.75872337818146;0.024999996647239;0.024999998509884;0.024999998509884;0.024999998509884;0;0;1;;
205;BSM_original_nocompil;;0.75872337818146;0.024999996647239;0.024999998509884;0.024999998509884;0.024999998509884;0;0;1;;
255;BSM_original_nocompil;;0.75872337818146;0.024999996647239;0.024999998509884;0.024999998509884;0.024999998509884;0;0;1;;
398;BSM_original_nocompil;;0.60697871446609;0.019999999552965;0.019999999552965;0.019999999552965;0.019999999552965;0;0;1;;
260;BSM_original_nocompil;;0.60697871446609;0.019999999552965;0.019999999552965;0.019999999552965;0.019999999552965;0;0;1;;
444;BSM_original_nocompil;;0.60697871446609;0.019999999552965;0.019999999552965;0.019999999552965;0.019999999552965;0;0;1;;
341;BSM_original_nocompil;;0.45523405075073;0.014999999664724;0.014999998733401;0.014999998733401;0.014999998733401;0;0;1;;
207;BSM_original_nocompil;;0.45523405075073;0.014999999664724;0.014999998733401;0.014999998733401;0.014999998733401;0;0;1;;
401;BSM_original_nocompil;;0.45523405075073;0.014999999664724;0.014999998733401;0.014999998733401;0.014999998733401;0;0;1;;
250;BSM_original_nocompil;;0.45523405075073;0.014999999664724;0.014999998733401;0.014999998733401;0.014999998733401;0;0;1;;
403;BSM_original_nocompil;;0.45523405075073;0.014999999664724;0.014999998733401;0.014999998733401;0.014999998733401;0;0;1;;
404;BSM_original_nocompil;;0.45523405075073;0.014999999664724;0.014999998733401;0.014999998733401;0.014999998733401;0;0;1;;
406;BSM_original_nocompil;;0.45523405075073;0.014999999664724;0.014999998733401;0.014999998733401;0.014999998733401;0;0;1;;
448;BSM_original_nocompil;;0.30348935723305;0.0099999997764826;0.0099999997764826;0.0099999997764826;0.0099999997764826;0;0;1;;
428;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
393;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
342;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
340;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
248;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
252;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
256;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
399;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
61;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
447;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
453;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
63;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
454;BSM_original_nocompil;;0.15174467861652;0.0049999998882413;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
