loop_id;module;function_name;function_id;source_info;level;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;flops;
8;BSM_original_nocompil;std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand();96;;Single;7.2837438583374;0.23999996483326;;;;;;7.2837438583374;0.23999996483326;;;;;;;;
9;BSM_original_nocompil;std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand();96;;Single;6.0697865486145;0.19999995827675;;;;;;6.0697865486145;0.19999995827675;;;;;;;;
0;BSM_original_nocompil;black_scholes_monte_carlo(unsigned long, unsigned long, double, double, double, double, unsigned long);9;;Single;2.8831486701965;0.094999983906746;;;;;;2.8831486701965;0.094999983906746;;;;;;;;
4;BSM_original_nocompil;double std::normal_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::normal_distribution<double>::param_type const&);41;;Single;2.5796594619751;0.084999985992908;;;;;;2.5796594619751;0.084999985992908;;;;;;;;
7;BSM_original_nocompil;double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&);78;;Single;1.9726808071136;0.064999990165234;;;;;;1.9726808071136;0.064999990165234;;;;;;;;
