block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
271;BSM-MPI+BOOST_nocompil;;0.27778524160385;2.7400012016296;2.7400012016296;2.7400012016296;2.7400012016296;0;0;1;;
313;BSM-MPI+BOOST_nocompil;;0.25750884413719;2.5400002002716;2.5400004386902;2.5400004386902;2.5400004386902;0;0;1;;
37;BSM-MPI+BOOST_nocompil;;0.24230167269707;2.3900008201599;2.3900005817413;2.3900005817413;2.3900005817413;0;0;1;;
222;BSM-MPI+BOOST_nocompil;;0.23875327408314;2.3550000190735;2.3550000190735;2.3550000190735;2.3550000190735;0;0;1;;
294;BSM-MPI+BOOST_nocompil;;0.22101148962975;2.1799998283386;2.1799998283386;2.1799998283386;2.1799998283386;0;0;1;;
312;BSM-MPI+BOOST_nocompil;;0.20073519647121;1.9799996614456;1.9799997806549;1.9799997806549;1.9799997806549;0;0;1;;
43;BSM-MPI+BOOST_nocompil;;0.19262474775314;1.900000333786;1.9000002145767;1.9000002145767;1.9000002145767;0;0;1;;
291;BSM-MPI+BOOST_nocompil;;0.18907634913921;1.8649998903275;1.8649998903275;1.8649998903275;1.8649998903275;0;0;1;;
308;BSM-MPI+BOOST_nocompil;;0.18603493273258;1.8350001573563;1.835000038147;1.835000038147;1.835000038147;0;0;1;;
273;BSM-MPI+BOOST_nocompil;;0.18451419472694;1.8200000524521;1.8199998140335;1.8199998140335;1.8199998140335;0;0;1;;
274;BSM-MPI+BOOST_nocompil;;0.18096587061882;1.78500020504;1.7850000858307;1.7850000858307;1.7850000858307;0;0;1;;
276;BSM-MPI+BOOST_nocompil;;0.18096582591534;1.7849997282028;1.7849998474121;1.7849998474121;1.7849998474121;0;0;1;;
319;BSM-MPI+BOOST_nocompil;;0.16068959236145;1.5850002765656;1.5850001573563;1.5850001573563;1.5850001573563;0;0;1;;
261;BSM-MPI+BOOST_nocompil;;0.14903070032597;1.4700000286102;1.4699999094009;1.4699999094009;1.4699999094009;0;0;1;;
318;BSM-MPI+BOOST_nocompil;;0.14801688492298;1.460000038147;1.460000038147;1.460000038147;1.460000038147;0;0;1;;
213;BSM-MPI+BOOST_nocompil;;0.14750994741917;1.4549996852875;1.4549996852875;1.4549996852875;1.4549996852875;0;0;1;;
311;BSM-MPI+BOOST_nocompil;;0.13179585337639;1.3000000715256;1.2999999523163;1.2999999523163;1.2999999523163;0;0;1;;
224;BSM-MPI+BOOST_nocompil;;0.12267150729895;1.2099997997284;1.2099997997284;1.2099997997284;1.2099997997284;0;0;1;;
251;BSM-MPI+BOOST_nocompil;;0.11963009089231;1.1800000667572;1.1800000667572;1.1800000667572;1.1800000667572;0;0;1;;
265;BSM-MPI+BOOST_nocompil;;0.11963009089231;1.1800000667572;1.1800000667572;1.1800000667572;1.1800000667572;0;0;1;;
61;BSM-MPI+BOOST_nocompil;;0.11810936033726;1.164999961853;1.164999961853;1.164999961853;1.164999961853;0;0;1;;
307;BSM-MPI+BOOST_nocompil;;0.11304027587175;1.1149998903275;1.1149998903275;1.1149998903275;1.1149998903275;0;0;1;;
166;BSM-MPI+BOOST_nocompil;;0.10036759823561;0.98999983072281;0.98999989032745;0.98999989032745;0.98999989032745;0;0;1;;
310;BSM-MPI+BOOST_nocompil;;0.097833074629307;0.96499997377396;0.96499997377396;0.96499997377396;0.96499997377396;0;0;1;;
345;BSM-MPI+BOOST_nocompil;;0.097326159477234;0.95999991893768;0.95999985933304;0.95999985933304;0.95999985933304;0;0;1;;
42;BSM-MPI+BOOST_nocompil;;0.091243274509907;0.8999999165535;0.8999999165535;0.8999999165535;0.8999999165535;0;0;1;;
272;BSM-MPI+BOOST_nocompil;;0.088201820850372;0.86999976634979;0.86999976634979;0.86999976634979;0.86999976634979;0;0;1;;
339;BSM-MPI+BOOST_nocompil;;0.085667289793491;0.8449998497963;0.84499990940094;0.84499990940094;0.84499990940094;0;0;1;;
263;BSM-MPI+BOOST_nocompil;;0.063363388180733;0.62499994039536;0.62499994039536;0.62499994039536;0.62499994039536;0;0;1;;
267;BSM-MPI+BOOST_nocompil;;0.059308137744665;0.58499997854233;0.58499997854233;0.58499997854233;0.58499997854233;0;0;1;;
232;BSM-MPI+BOOST_nocompil;;0.058801218867302;0.57999986410141;0.57999992370605;0.57999992370605;0.57999992370605;0;0;1;;
234;BSM-MPI+BOOST_nocompil;;0.045621637254953;0.44999995827675;0.44999998807907;0.44999998807907;0.44999998807907;0;0;1;;
230;BSM-MPI+BOOST_nocompil;;0.045114707201719;0.44499972462654;0.44499972462654;0.44499972462654;0.44499972462654;0;0;1;;
229;BSM-MPI+BOOST_nocompil;;0.039538729935884;0.38999974727631;0.38999974727631;0.38999974727631;0.38999974727631;0;0;1;;
231;BSM-MPI+BOOST_nocompil;;0.032948944717646;0.32499980926514;0.32499980926514;0.32499980926514;0.32499980926514;0;0;1;;
344;BSM-MPI+BOOST_nocompil;;0.030414417386055;0.29999989271164;0.29999992251396;0.29999992251396;0.29999992251396;0;0;1;;
233;BSM-MPI+BOOST_nocompil;;0.027372982352972;0.26999998092651;0.26999998092651;0.26999998092651;0.26999998092651;0;0;1;;
262;BSM-MPI+BOOST_nocompil;;0.023317724466324;0.22999995946884;0.22999997437;0.22999997437;0.22999997437;0;0;1;;
164;BSM-MPI+BOOST_nocompil;;0.016221025958657;0.15999998152256;0.1599999666214;0.1599999666214;0.1599999666214;0;0;1;;
238;BSM-MPI+BOOST_nocompil;;0.014700304716825;0.14499996602535;0.14499998092651;0.14499998092651;0.14499998092651;0;0;1;;
228;BSM-MPI+BOOST_nocompil;;0.013179586268961;0.13000001013279;0.12999999523163;0.12999999523163;0.12999999523163;0;0;1;;
323;BSM-MPI+BOOST_nocompil;;0.012672678567469;0.12499999254942;0.125;0.125;0.125;0;0;1;;
225;BSM-MPI+BOOST_nocompil;;0.012672677636147;0.12499999254942;0.12499999254942;0.12499999254942;0.12499999254942;0;0;1;;
235;BSM-MPI+BOOST_nocompil;;0.011151955462992;0.10999998450279;0.10999999195337;0.10999999195337;0.10999999195337;0;0;1;;
260;BSM-MPI+BOOST_nocompil;;0.010645049624145;0.10499999672174;0.10500000417233;0.10500000417233;0.10500000417233;0;0;1;;
342;BSM-MPI+BOOST_nocompil;;0.0091243274509907;0.089999988675117;0.089999996125698;0.089999996125698;0.089999996125698;0;0;1;;
295;BSM-MPI+BOOST_nocompil;;0.0086174216121435;0.08500000089407;0.08500000089407;0.08500000089407;0.08500000089407;0;0;1;;
269;BSM-MPI+BOOST_nocompil;;0.0076036071404815;0.075000002980232;0.075000002980232;0.075000002980232;0.075000002980232;0;0;1;;
236;BSM-MPI+BOOST_nocompil;;0.0065897931344807;0.065000005066395;0.064999997615814;0.064999997615814;0.064999997615814;0;0;1;;
348;BSM-MPI+BOOST_nocompil;;0.0060828854329884;0.059999998658895;0.059999998658895;0.059999998658895;0.059999998658895;0;0;1;;
349;BSM-MPI+BOOST_nocompil;;0.0055759786628187;0.054999999701977;0.054999999701977;0.054999999701977;0.054999999701977;0;0;1;;
302;BSM-MPI+BOOST_nocompil;;0.0050690714269876;0.050000000745058;0.049999997019768;0.049999997019768;0.049999997019768;0;0;1;;
252;BSM-MPI+BOOST_nocompil;;0.0040552569553256;0.03999999538064;0.040000002831221;0.040000002831221;0.040000002831221;0;0;1;;
268;BSM-MPI+BOOST_nocompil;;0.0040552569553256;0.03999999538064;0.03999999910593;0.03999999910593;0.03999999910593;0;0;1;;
239;BSM-MPI+BOOST_nocompil;;0.0035483494866639;0.034999996423721;0.034999996423721;0.034999996423721;0.034999996423721;0;0;1;;
264;BSM-MPI+BOOST_nocompil;;0.0030414427164942;0.029999999329448;0.029999999329448;0.029999999329448;0.029999999329448;0;0;1;;
256;BSM-MPI+BOOST_nocompil;;0.0025345357134938;0.025000000372529;0.024999998509884;0.024999998509884;0.024999998509884;0;0;1;;
321;BSM-MPI+BOOST_nocompil;;0.0020276284776628;0.01999999769032;0.019999999552965;0.019999999552965;0.019999999552965;0;0;1;;
296;BSM-MPI+BOOST_nocompil;;0.0020276284776628;0.01999999769032;0.019999999552965;0.019999999552965;0.019999999552965;0;0;1;;
338;BSM-MPI+BOOST_nocompil;;0.0015207212418318;0.014999998733401;0.014999998733401;0.014999998733401;0.014999998733401;0;0;1;;
258;BSM-MPI+BOOST_nocompil;;0.0015207212418318;0.014999998733401;0.014999998733401;0.014999998733401;0.014999998733401;0;0;1;;
226;BSM-MPI+BOOST_nocompil;;0.0015207212418318;0.014999998733401;0.014999998733401;0.014999998733401;0.014999998733401;0;0;1;;
254;BSM-MPI+BOOST_nocompil;;0.0015207212418318;0.014999998733401;0.014999998733401;0.014999998733401;0.014999998733401;0;0;1;;
298;BSM-MPI+BOOST_nocompil;;0.0010138142388314;0.00999999884516;0.0099999997764826;0.0099999997764826;0.0099999997764826;0;0;1;;
332;BSM-MPI+BOOST_nocompil;;0.0010138142388314;0.00999999884516;0.0099999997764826;0.0099999997764826;0.0099999997764826;0;0;1;;
237;BSM-MPI+BOOST_nocompil;;0.0010138142388314;0.00999999884516;0.0099999997764826;0.0099999997764826;0.0099999997764826;0;0;1;;
346;BSM-MPI+BOOST_nocompil;;0.0005069071194157;0.00499999942258;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
253;BSM-MPI+BOOST_nocompil;;0.0005069071194157;0.00499999942258;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
227;BSM-MPI+BOOST_nocompil;;0.0005069071194157;0.00499999942258;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
329;BSM-MPI+BOOST_nocompil;;0.0005069071194157;0.00499999942258;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
255;BSM-MPI+BOOST_nocompil;;0.0005069071194157;0.00499999942258;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
