block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
427;BSM_original_nocompil;;16.012058258057;0.52999991178513;0.52999997138977;0.52999997138977;0.52999997138977;0;0;1;;
400;BSM_original_nocompil;;5.1359434127808;0.16999998688698;0.16999998688698;0.16999998688698;0.16999998688698;0;0;1;;
452;BSM_original_nocompil;;3.9274859428406;0.12999998033047;0.12999998033047;0.12999998033047;0.12999998033047;0;0;1;;
455;BSM_original_nocompil;;2.265857219696;0.07499998062849;0.074999988079071;0.074999988079071;0.074999988079071;0;0;1;;
339;BSM_original_nocompil;;2.1148002147675;0.069999992847443;0.069999992847443;0.069999992847443;0.069999992847443;0;0;1;;
426;BSM_original_nocompil;;1.9637429714203;0.064999990165234;0.064999990165234;0.064999990165234;0.064999990165234;0;0;1;;
261;BSM_original_nocompil;;1.9637429714203;0.064999990165234;0.064999990165234;0.064999990165234;0.064999990165234;0;0;1;;
254;BSM_original_nocompil;;1.9637429714203;0.064999990165234;0.064999990165234;0.064999990165234;0.064999990165234;0;0;1;;
407;BSM_original_nocompil;;1.5105714797974;0.049999993294477;0.049999993294477;0.049999993294477;0.049999993294477;0;0;1;;
259;BSM_original_nocompil;;1.5105714797974;0.049999993294477;0.049999993294477;0.049999993294477;0.049999993294477;0;0;1;;
449;BSM_original_nocompil;;1.5105714797974;0.049999993294477;0.049999993294477;0.049999993294477;0.049999993294477;0;0;1;;
446;BSM_original_nocompil;;1.3595143556595;0.044999990612268;0.044999990612268;0.044999990612268;0.044999990612268;0;0;1;;
255;BSM_original_nocompil;;1.2084573507309;0.03999999910593;0.03999999538064;0.03999999538064;0.03999999538064;0;0;1;;
403;BSM_original_nocompil;;1.0573999881744;0.034999992698431;0.034999992698431;0.034999992698431;0.034999992698431;0;0;1;;
398;BSM_original_nocompil;;0.75528573989868;0.024999996647239;0.024999996647239;0.024999996647239;0.024999996647239;0;0;1;;
338;BSM_original_nocompil;;0.75528573989868;0.024999996647239;0.024999996647239;0.024999996647239;0.024999996647239;0;0;1;;
260;BSM_original_nocompil;;0.75528573989868;0.024999996647239;0.024999996647239;0.024999996647239;0.024999996647239;0;0;1;;
205;BSM_original_nocompil;;0.75528573989868;0.024999996647239;0.024999996647239;0.024999996647239;0.024999996647239;0;0;1;;
207;BSM_original_nocompil;;0.75528573989868;0.024999996647239;0.024999996647239;0.024999996647239;0.024999996647239;0;0;1;;
450;BSM_original_nocompil;;0.75528573989868;0.024999996647239;0.024999996647239;0.024999996647239;0.024999996647239;0;0;1;;
62;BSM_original_nocompil;;0.75528573989868;0.024999996647239;0.024999996647239;0.024999996647239;0.024999996647239;0;0;1;;
61;BSM_original_nocompil;;0.60422867536545;0.019999999552965;0.01999999769032;0.01999999769032;0.01999999769032;0;0;1;;
63;BSM_original_nocompil;;0.60422867536545;0.019999999552965;0.01999999769032;0.01999999769032;0.01999999769032;0;0;1;;
401;BSM_original_nocompil;;0.4531714618206;0.014999997802079;0.014999998733401;0.014999998733401;0.014999998733401;0;0;1;;
404;BSM_original_nocompil;;0.4531714618206;0.014999997802079;0.014999998733401;0.014999998733401;0.014999998733401;0;0;1;;
406;BSM_original_nocompil;;0.4531714618206;0.014999997802079;0.014999998733401;0.014999998733401;0.014999998733401;0;0;1;;
341;BSM_original_nocompil;;0.30211433768272;0.0099999997764826;0.00999999884516;0.00999999884516;0.00999999884516;0;0;1;;
25;BSM_original_nocompil;;0.30211433768272;0.0099999997764826;0.00999999884516;0.00999999884516;0.00999999884516;0;0;1;;
24;BSM_original_nocompil;;0.30211433768272;0.0099999997764826;0.00999999884516;0.00999999884516;0.00999999884516;0;0;1;;
399;BSM_original_nocompil;;0.30211433768272;0.0099999997764826;0.00999999884516;0.00999999884516;0.00999999884516;0;0;1;;
58;BSM_original_nocompil;;0.30211433768272;0.0099999997764826;0.00999999884516;0.00999999884516;0.00999999884516;0;0;1;;
444;BSM_original_nocompil;;0.30211433768272;0.0099999997764826;0.00999999884516;0.00999999884516;0.00999999884516;0;0;1;;
402;BSM_original_nocompil;;0.30211433768272;0.0099999997764826;0.00999999884516;0.00999999884516;0.00999999884516;0;0;1;;
250;BSM_original_nocompil;;0.30211433768272;0.0099999997764826;0.00999999884516;0.00999999884516;0.00999999884516;0;0;1;;
454;BSM_original_nocompil;;0.30211433768272;0.0099999997764826;0.00999999884516;0.00999999884516;0.00999999884516;0;0;1;;
64;BSM_original_nocompil;;0.30211433768272;0.0099999997764826;0.00999999884516;0.00999999884516;0.00999999884516;0;0;1;;
249;BSM_original_nocompil;;0.15105716884136;0.0049999998882413;0.00499999942258;0.00499999942258;0.00499999942258;0;0;1;;
251;BSM_original_nocompil;;0.15105716884136;0.0049999998882413;0.00499999942258;0.00499999942258;0.00499999942258;0;0;1;;
252;BSM_original_nocompil;;0.15105716884136;0.0049999998882413;0.00499999942258;0.00499999942258;0.00499999942258;0;0;1;;
208;BSM_original_nocompil;;0.15105716884136;0.0049999998882413;0.00499999942258;0.00499999942258;0.00499999942258;0;0;1;;
204;BSM_original_nocompil;;0.15105716884136;0.0049999998882413;0.00499999942258;0.00499999942258;0.00499999942258;0;0;1;;
453;BSM_original_nocompil;;0.15105716884136;0.0049999998882413;0.00499999942258;0.00499999942258;0.00499999942258;0;0;1;;
448;BSM_original_nocompil;;0.15105716884136;0.0049999998882413;0.00499999942258;0.00499999942258;0.00499999942258;0;0;1;;
