loop_id;module;function_name;function_id;source_info;level;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;flops;
8;BSM_original_nocompil;std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand();96;;Single;7.4018020629883;0.24500001966953;0.24500000476837;0.24500000476837;0.24500000476837;0;0;7.4018020629883;0.24500001966953;0.24500000476837;0.24500000476837;0.24500000476837;0;0;1;;
4;BSM_original_nocompil;double std::normal_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::normal_distribution<double>::param_type const&);41;;Single;3.4743144512177;0.11499997973442;0.11499997973442;0.11499997973442;0.11499997973442;0;0;3.4743144512177;0.11499997973442;0.11499997973442;0.11499997973442;0.11499997973442;0;0;1;;
9;BSM_original_nocompil;std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand();96;;Single;3.3232576847076;0.10999999195337;0.10999999940395;0.10999999940395;0.10999999940395;0;0;3.3232576847076;0.10999999195337;0.10999999940395;0.10999999940395;0.10999999940395;0;0;1;;
7;BSM_original_nocompil;double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&);78;;Single;3.0211429595947;0.099999986588955;0.099999986588955;0.099999986588955;0.099999986588955;0;0;3.0211429595947;0.099999986588955;0.099999986588955;0.099999986588955;0.099999986588955;0;0;1;;
0;BSM_original_nocompil;black_scholes_monte_carlo(unsigned long, unsigned long, double, double, double, double, unsigned long);9;;Single;2.567971944809;0.084999993443489;0.08500000089407;0.08500000089407;0.08500000089407;0;0;2.567971944809;0.084999993443489;0.08500000089407;0.08500000089407;0.08500000089407;0;0;1;;
