function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;
258;libm-2.26.so;__exp_finite;;55.856887817383;90.244850158691;0;0;0;0;0;55.856887817383;90.244850158691;0;0;0;0;0;;"0,0,0,100,0,0,0,0,0,0";__exp_finite;;
11;BSM-MPI+BOOST_compil;gaussian_box_muller();;29.440252304077;47.564968109131;0;0;0;0;0;7.6625986099243;12.380032539368;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_Z19gaussian_box_mullerv;;
12;BSM-MPI+BOOST_compil;black_scholes_monte_carlo(unsigned long, unsigned long, float, float, float, float, unsigned long);;7.2169351577759;11.659997940063;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_Z25black_scholes_monte_carlommffffm;;
16;BSM-MPI+BOOST_compil;boost::random::mersenne_twister_engine<unsigned int, 32ul, 624ul, 397ul, 31ul, 2567483615u, 11ul, 4294967295u, 7ul, 2636928640u, 15ul, 4022730752u, 18ul, 1812433253u>::twist();;6.4030194282532;10.345000267029;0;0;0;0;0;0.030947903171182;0.050000797957182;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZN5boost6random23mersenne_twister_engineIjLm32ELm624ELm397ELm31ELj2567483615ELm11ELj4294967295ELm7ELj2636928640ELm15ELj4022730752ELm18ELj1812433253EE5twistEv;;
-1;BSM-MPI+BOOST_compil;unknown_function;;0.77987462282181;1.259999871254;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";Unknown function;;
394;libm-2.26.so;__expf_finite;;0.29400038719177;0.47499996423721;0;0;0;0;0;0.29400038719177;0.47499996423721;0;0;0;0;0;;"0,0,0,100,0,0,0,0,0,0";__expf_finite;;
803;libc-2.26.so;_int_free;;0.0030947406776249;0.00499999942258;0;0;0;0;0;0.0030947406776249;0.00499999942258;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0";_int_free;;
474;libmpi.so.40.30.6;MPI_Comm_size;;0.0030947406776249;0.00499999942258;0;0;0;0;0;0.0030947406776249;0.00499999942258;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0";MPI_Comm_size;;
38;ld-2.26.so;_dl_map_object;;0.0030947406776249;0.00499999942258;0;0;0;0;0;0.0030947406776249;0.00499999942258;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0";_dl_map_object;;
